group_id,major_code,download_url,status,year_evidence,major_evidence,document_evidence,notes,verification_status
HEVUTE-260201,260301,https://www.hevute.edu.cn/docs/2024-06/cb354628615c4d4095502a1342cf4a6a.pdf,wrong_year,PDF元数据生成于2022年且页面未标注2025级,机械电子工程技术（260301）,4页人才培养方案简介,只作为旧版存在证据且不写入2025级成果目录,verified
HEVUTE-260201,260101,https://www.hevute.edu.cn/jyjx/pyfa/index.htm,not_found_official_2025,培养方案栏目仅公开无年级标识的2022年生成旧版且2025年论证新闻无附件,未提供机械设计制造及自动化2025级方案正文,官方培养方案栏目,旧版简介和论证新闻不能替代2025级正文,verified
HEVUTE-260201,260102,https://www.hevute.edu.cn/jyjx/pyfa/index.htm,not_found_official_2025,培养方案栏目仅公开无年级标识的2022年生成旧版且2025年论证新闻无附件,未提供智能制造工程技术2025级方案正文,官方培养方案栏目,旧版简介和论证新闻不能替代2025级正文,verified
HEVUTE-260201,260301,https://www.hevute.edu.cn/jyjx/pyfa/index.htm,not_found_official_2025,培养方案栏目仅公开无年级标识的2022年生成旧版且2025年论证新闻无附件,未提供机械电子工程技术2025级方案正文,官方培养方案栏目,旧版简介和论证新闻不能替代2025级正文,verified
HEVUTE-260201,260201,https://www.hevute.edu.cn/jyjx/pyfa/index.htm,not_found_official_2025,培养方案栏目未列装备智能化技术且2025年论证新闻无附件,未提供装备智能化技术2025级方案正文,官方培养方案栏目,专业介绍和论证新闻不能替代2025级正文,verified
SJZPC-500703,500703,https://www.sjzpc.edu.cn/virtual_attach_file.vsb?afc=KLl7Osoz7PUz9iUx4CaMm-8U4fRM7LJsMm9bU4TRL87aM8L0gihFp2hmCIa0Mkhkn1yDLSy8ozGsUz9boRNYnN7sLz7PollsUzCiMN7ioRfFLmAVozvinmVFL4GaozGJv2nto4OeosM/_jTN_jT/vsAbgDTJQty0LmGDLSyDMmUPLSbw6208c&oid=2136892607&tid=2061&nid=66411&e=.pdf,eligible_official_2025,PDF首页明确标注2025级且元数据生成于2025年10月,邮政通信管理（代理金融方向）（500703）,学校官网公开的3页人才培养方案,按官网公开原件保存并记录其为精简公开版,verified
SJZPC-500703,500701,https://www.sjzpc.edu.cn/info/2011/66091.htm,not_found_official_2025,学校官网全文及附件索引精确检索未命中2025级原件,未提供邮政快递运营管理2025级方案正文,官方现代物流学院页面和站内检索,专业介绍不能替代2025级正文,verified
SJZPC-500703,530802,https://www.sjzpc.edu.cn/info/2011/66091.htm,not_found_official_2025,学校官网全文及附件索引精确检索未命中2025级原件,未提供现代物流管理2025级方案正文,官方现代物流学院页面和站内检索,专业介绍不能替代2025级正文,verified
SJZPC-500703,530810,https://www.sjzpc.edu.cn/info/2011/66091.htm,not_found_official_2025,学校官网全文及附件索引精确检索未命中2025级原件,未提供供应链运营2025级方案正文,官方现代物流学院页面和站内检索,专业介绍不能替代2025级正文,verified
HBCPC-490201,490201,https://www.hebcpc.cn/zhiyaonew/info/1185/1275.htm,not_found_official_2025,官网新闻确认2025级方案已论证但页面无附件,未公开药品生产技术2025级方案正文,制药工程系论证新闻与官网精确检索,论证新闻不能替代方案正文,verified
HBCPC-490201,470102,https://www.hebcpc.cn/zhiyaonew/ssjgy.jsp?wbtreeid=1001&searchScope=0&newskeycode2=MjAyNee6pyDoja%2Flk4HnlJ%2FnianmioDmnK8g5Lq65omN5Z%2B55YW75pa55qGI,not_found_official_2025,学校质量报告确认已完成2025级方案但官网精确检索无公开原件,未公开药品生物技术2025级方案正文,制药工程系官网精确检索,专业介绍不能替代2025级正文,verified
HBCPC-490201,490204,https://www.hebcpc.cn/zhiyaonew/ssjgy.jsp?wbtreeid=1001&searchScope=0&newskeycode2=MjAyNee6pyDljJblrabliLboja%2FmioDmnK8g5Lq65omN5Z%2B55YW75pa55qGI,not_found_official_2025,学校质量报告确认已完成2025级方案但官网精确检索无公开原件,未公开化学制药技术2025级方案正文,制药工程系官网精确检索,专业介绍不能替代2025级正文,verified
HBCPC-490201,490203,https://www.hebcpc.cn/zhiyaonew/ssjgy.jsp?wbtreeid=1001&searchScope=0&newskeycode2=MjAyNee6pyDoja%2FnianliLbliYLmioDmnK8g5Lq65omN5Z%2B55YW75pa55qGI,not_found_official_2025,学校质量报告确认已完成2025级方案但官网精确检索无公开原件,未公开药物制剂技术2025级方案正文,制药工程系官网精确检索,专业介绍不能替代2025级正文,verified
HBCPC-490201,520415,https://www.hebcpc.cn/zhiyaonew/info/1185/1275.htm,not_found_official_2025,官网新闻确认2025级方案已论证但页面无附件,未公开中药制药2025级方案正文,制药工程系论证新闻与官网精确检索,论证新闻不能替代方案正文,verified
HBCPC-490201,410108,https://www.hebcpc.cn/zhiyaonew/ssjgy.jsp?wbtreeid=1001&searchScope=0&newskeycode2=MjAyNee6pyDkuK3oja%2FmnZDnlJ%2FkuqfkuI7liqDlt6Ug5Lq65omN5Z%2B55YW75pa55qGI,not_found_official_2025,学校质量报告确认已完成2025级方案但官网精确检索无公开原件,未公开中药材生产与加工2025级方案正文,制药工程系官网精确检索,系部简介不能替代2025级正文,verified
HBSI-510209,510209,https://www.hbsi.edu.cn/rjgcx/info/1197/2280.htm,not_found_official_2025,官网2026年新闻确认正在修订双高专业群人才培养方案但无正文附件,未公开人工智能技术应用2025级方案正文,学校主站与软件工程系全部公开栏目,专业介绍和修订新闻不能替代方案正文,verified
HBSI-510209,510205,https://www.hbsi.edu.cn/rjgcx/info/1197/2280.htm,not_found_official_2025,官网2026年新闻确认正在修订双高专业群人才培养方案但无正文附件,未公开大数据技术2025级方案正文,学校主站与软件工程系全部公开栏目,专业介绍和修订新闻不能替代方案正文,verified
HBSI-510209,510203,https://www.hbsi.edu.cn/rjgcx/info/1197/2280.htm,not_found_official_2025,官网2026年新闻确认正在修订双高专业群人才培养方案但无正文附件,未公开软件技术2025级方案正文,学校主站与软件工程系全部公开栏目,专业介绍和修订新闻不能替代方案正文,verified
HBSI-510209,510214,https://www.hbsi.edu.cn/rjgcx/info/1197/2280.htm,not_found_official_2025,第二期成员关系待任务书复核且官网修订新闻无正文附件,未公开工业软件开发技术2025级方案正文,学校主站与软件工程系全部公开栏目,保留成员复核标记并同步搜索方案以避免漏采,verified
TSIVU-460305,460305,https://www.tsgzy.edu.cn/col/1567734675040/index.html,not_found_official_2025,官网人培专栏当前仅列2021级、2022级和2023级,未公开工业机器人技术2025级方案正文,学校官网人培专栏与目标专业站内检索,旧年级RAR合订包不写入2025级目录,verified
TSIVU-460305,460306,https://www.tsgzy.edu.cn/col/1567734675040/index.html,not_found_official_2025,官网人培专栏当前仅列2021级、2022级和2023级,未公开电气自动化技术2025级方案正文,学校官网人培专栏与目标专业站内检索,成员关系与方案公开状态分别留痕,verified
TSIVU-460305,460103,https://www.tsgzy.edu.cn/col/1567734675040/index.html,not_found_official_2025,官网人培专栏当前仅列2021级、2022级和2023级,未公开数控技术2025级方案正文,学校官网人培专栏与目标专业站内检索,成员关系与方案公开状态分别留痕,verified
TSIVU-460305,460110,https://www.tsgzy.edu.cn/col/1567734675040/index.html,not_found_official_2025,官网人培专栏当前仅列2021级、2022级和2023级,未公开智能焊接技术2025级方案正文,学校官网人培专栏与目标专业站内检索,成员关系与方案公开状态分别留痕,verified
TSIVU-460305,510202,https://www.tsgzy.edu.cn/col/1567734675040/index.html,not_found_official_2025,官网人培专栏当前仅列2021级、2022级和2023级,未公开计算机网络技术2025级方案正文,学校官网人培专栏与目标专业站内检索,成员关系与方案公开状态分别留痕,verified
SIRT-420303,420302,https://www.sirt.edu.cn/a/zhuanyejianshe/peiyangfangan/,access_blocked,官网公开检索未命中2025级原件且人培专栏提示校内资源,未提供测绘工程技术2025级方案正文,学校主站与测绘工程系官网精确检索,官网明确要求授权用户通过VPN访问且未绕过限制,verified
SIRT-420303,420303,https://www.sirt.edu.cn/a/zhuanyejianshe/peiyangfangan/,access_blocked,官网公开检索未命中2025级原件且人培专栏提示校内资源,未提供测绘地理信息技术2025级方案正文,学校主站与测绘工程系官网精确检索,官网明确要求授权用户通过VPN访问且未绕过限制,verified
SIRT-420303,460609,https://www.sirt.edu.cn/a/zhuanyejianshe/peiyangfangan/,access_blocked,官网公开检索未命中2025级原件且人培专栏提示校内资源,未提供无人机应用技术2025级方案正文,学校主站与测绘工程系官网精确检索,官网明确要求授权用户通过VPN访问且未绕过限制,verified
SIRT-420303,510209,https://www.sirt.edu.cn/a/zhuanyejianshe/peiyangfangan/,access_blocked,官网公开检索未命中2025级原件且人培专栏提示校内资源,未提供人工智能技术应用2025级方案正文,学校主站与信息工程系官网精确检索,官网明确要求授权用户通过VPN访问且未绕过限制,verified
SIRT-420303,510301,https://www.sirt.edu.cn/a/zhuanyejianshe/peiyangfangan/,access_blocked,官网公开检索未命中2025级原件且人培专栏提示校内资源,未提供现代通信技术2025级方案正文,学校主站与信息工程系官网精确检索,官网明确要求授权用户通过VPN访问且未绕过限制,verified
SJZIEI-510207,510207,http://www.sjziei.edu.cn/__local/E/B8/7B/A3367E74B7BBF9E8BF6BEF9BA58_04A629C8_4E8F79.pdf?e=.pdf,not_found_official_2025,教务处人培专栏最新公开条目发布于2019年且无2025级入口,未提供信息安全技术应用2025级方案正文,学院主站与教务处官网精确检索,2019合订包仅含旧专业名信息安全与管理不能替代当前专业2025级方案,verified
SJZIEI-510207,510203,http://www.sjziei.edu.cn/__local/E/B8/7B/A3367E74B7BBF9E8BF6BEF9BA58_04A629C8_4E8F79.pdf?e=.pdf,wrong_year,教务处来源页发布时间和PDF元数据均为2019年且正文使用旧目录代码610205,软件技术,专业人才培养方案,2019年电子信息类合订PDF包含多个软件技术方向但不是2025级,verified
SJZIEI-510207,510213,http://www.sjziei.edu.cn/__local/E/B8/7B/A3367E74B7BBF9E8BF6BEF9BA58_04A629C8_4E8F79.pdf?e=.pdf,wrong_year,教务处来源页发布时间和PDF元数据均为2019年且正文使用旧专业目录,移动应用开发,专业人才培养方案,2019年电子信息类合订PDF包含移动应用开发方案但不是2025级,verified
SJZIEI-510207,510212,http://www.sjziei.edu.cn/__local/E/B8/7B/A3367E74B7BBF9E8BF6BEF9BA58_04A629C8_4E8F79.pdf?e=.pdf,not_found_official_2025,教务处人培专栏最新公开条目发布于2019年且无2025级入口,未提供区块链技术应用2025级方案正文,学院主站与教务处官网精确检索,旧合订包不含该专业且不能替代2025级方案,verified
SJZIEI-510207,510219,http://www.sjziei.edu.cn/__local/E/B8/7B/A3367E74B7BBF9E8BF6BEF9BA58_04A629C8_4E8F79.pdf?e=.pdf,not_found_official_2025,教务处人培专栏无2025级入口且官网仅见2026级方案论证,未提供智能体技术应用2025级方案正文,学院主站与教务处官网精确检索,该专业在2026级专业群论证会中出现但未发现2025级公开原件,verified
HEJTVC-530802,530802,https://www.hebjtxy.cn/editor/pc/files/download?resid=cb1f1137316384017cb2e1e0ba97780e1a000136623cf64ea877b13ab6c2c7e5bafd67facd6a283d,eligible_official_2025,教务处官方记录发布于2025-09-25且汇编物理第3页封面明确2025级,现代物流管理（530802）,物流管理系2025级人才培养方案汇编,采用京东物流中国特色学徒制版本并按原汇编物理页3—47无损拆分,verified
HEJTVC-530802,530809,https://www.hebjtxy.cn/editor/pc/files/download?resid=cb1f1137316384017cb2e1e0ba97780e1a000136623cf64ea877b13ab6c2c7e5bafd67facd6a283d,eligible_official_2025,教务处官方记录发布于2025-09-25且汇编物理第259页封面明确2025级,智能物流技术（530809）,物流管理系2025级人才培养方案汇编,采用普通三年制版本并按原汇编物理页259—283无损拆分,verified
HEJTVC-530802,500208,https://www.hebjtxy.cn/editor/pc/files/download?resid=cb1f1137316384017cb2e1e0ba97780e1a000136623cf64ea877b13ab6c2c7e5bafd67facd6a283d,eligible_official_2025,教务处官方记录发布于2025-09-25且汇编物理第201页封面明确2025级,道路运输管理（500208）,物流管理系2025级人才培养方案汇编,按原汇编物理页201—225无损拆分,verified
HEJTVC-530802,530701,https://www.hebjtxy.cn/editor/pc/files/download?resid=cb1f1137316384017cb2e1e0ba97780e1a000136623cf64ea877b13ab6c2c7e5bafd67facd6a283d,eligible_official_2025,教务处官方记录发布于2025-09-25且汇编物理第133页封面明确2025级,电子商务（530701）,物流管理系2025级人才培养方案汇编,按原汇编物理页133—161无损拆分,verified
SJZPT-510103,510103,https://jiaowu.sjzpt.edu.cn/attachments/1/202512/23/2025%E4%BA%BA%E6%89%8D%E5%9F%B9%E5%85%BB%E6%96%B9%E6%A1%88PDF20251223170544326.rar?sid=4eddc165-83b1-48ab-a1a7-7a73269fd2b3,eligible_official_2025,教务处页面标题为2025级人才培养方案且电气与电子工程系汇编物理第327页封面明确2025级,应用电子技术（510103）,电气与电子工程系2025级专业人才培养方案汇编,按官方汇编物理页327—371复制；首页与前一专业末页同处一页并按原样保留,verified
SJZPT-510103,460306,https://jiaowu.sjzpt.edu.cn/attachments/1/202512/23/2025%E4%BA%BA%E6%89%8D%E5%9F%B9%E5%85%BB%E6%96%B9%E6%A1%88PDF20251223170544326.rar?sid=4eddc165-83b1-48ab-a1a7-7a73269fd2b3,eligible_official_2025,教务处页面标题为2025级人才培养方案且汇编物理第89页封面明确2025级,电气自动化技术（460306）,电气与电子工程系2025级专业人才培养方案汇编,采用普通三年制版本并按官方汇编物理页89—130复制；末页同时出现下一订单班封面且按原样保留,verified
SJZPT-510103,460305,https://jiaowu.sjzpt.edu.cn/attachments/1/202512/23/2025%E4%BA%BA%E6%89%8D%E5%9F%B9%E5%85%BB%E6%96%B9%E6%A1%88PDF20251223170544326.rar?sid=4eddc165-83b1-48ab-a1a7-7a73269fd2b3,eligible_official_2025,教务处页面标题为2025级人才培养方案且汇编物理第172页封面明确2025级,工业机器人技术（460305）,电气与电子工程系2025级专业人才培养方案汇编,按官方汇编物理页172—215复制,verified
SJZPT-510103,510401,https://jiaowu.sjzpt.edu.cn/attachments/1/202512/23/2025%E4%BA%BA%E6%89%8D%E5%9F%B9%E5%85%BB%E6%96%B9%E6%A1%88PDF20251223170544326.rar?sid=4eddc165-83b1-48ab-a1a7-7a73269fd2b3,eligible_official_2025,教务处页面标题为2025级人才培养方案且汇编物理第216页封面明确2025级,集成电路技术（现行目录代码510401）,电气与电子工程系2025级专业人才培养方案汇编,按官方汇编物理页216—256复制；校方封面编号误写14-510103-2025且末页同时出现下一专业封面，均按原样保留,verified
SJZPT-510103,440402,https://jiaowu.sjzpt.edu.cn/attachments/1/202512/23/2025%E4%BA%BA%E6%89%8D%E5%9F%B9%E5%85%BB%E6%96%B9%E6%A1%88PDF20251223170544326.rar?sid=4eddc165-83b1-48ab-a1a7-7a73269fd2b3,eligible_official_2025,教务处页面标题为2025级人才培养方案且汇编物理第284页封面明确2025级,建筑电气工程技术（440402）,电气与电子工程系2025级专业人才培养方案汇编,按官方汇编物理页284—326复制；末页同时出现下一专业封面且按原样保留,verified
HEBPU-270201,270201,https://hxgcx.hebpu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1841468408&wbfileid=14598932,major_mismatch,附件页面发布于2024-06-15且未标注2025级或2025版,石油化工技术与应用化工技术（270201）不是同一专业,石油化工技术专业人才培养方案,官网精确检索2025级方案无结果；该非群内专业附件不能替代目标方案,verified
HEBPU-270201,270203,https://hxgcx.hebpu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1841468408&wbfileid=14598932,major_mismatch,附件页面发布于2024-06-15且未标注2025级或2025版,石油化工技术与现代精细化工技术（270203）不是同一专业,石油化工技术专业人才培养方案,官网精确检索2025级方案无结果；该非群内专业附件不能替代目标方案,verified
HEBPU-270201,220801,https://hxgcx.hebpu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1841468408&wbfileid=14598932,major_mismatch,附件页面发布于2024-06-15且未标注2025级或2025版,石油化工技术与生态环境工程技术（220801）不是同一专业,石油化工技术专业人才培养方案,官网精确检索2025级方案无结果；该非群内专业附件不能替代目标方案,verified
HEBPU-270201,270202,https://hxgcx.hebpu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1841468408&wbfileid=14598932,major_mismatch,附件页面发布于2024-06-15且未标注2025级或2025版,石油化工技术与化工智能制造工程技术（270202）不是同一专业,石油化工技术专业人才培养方案,官网精确检索2025级方案无结果；该非群内专业附件不能替代目标方案,verified
JSJZI-440304,440304,https://jwc.jsviat.edu.cn/_upload/article/files/8d/63/989c420643d7853c33d3735e505a/6f24690e-2f99-44ca-9af5-8e76c33e2ae2.pdf,eligible_official_2025,官网栏目与PDF封面均明确为2025版且正文适用2025级,招生专业类别表明确列出智能建造技术（440304）,76页智能建造技术专业群人才培养方案,专业群一体化官方原件完整覆盖5个成员；文件SHA-256为12cc8e989391b6612e88a406ad032c74cf46938683a638438ac8551685e98170,verified
JSJZI-440304,440303,https://jwc.jsviat.edu.cn/_upload/article/files/8d/63/989c420643d7853c33d3735e505a/6f24690e-2f99-44ca-9af5-8e76c33e2ae2.pdf,eligible_official_2025,官网栏目与PDF封面均明确为2025版且正文适用2025级,招生专业类别表明确列出建筑钢结构工程技术（440303）,76页智能建造技术专业群人才培养方案,专业群一体化官方原件完整覆盖5个成员；文件SHA-256为12cc8e989391b6612e88a406ad032c74cf46938683a638438ac8551685e98170,verified
JSJZI-440304,440102,https://jwc.jsviat.edu.cn/_upload/article/files/8d/63/989c420643d7853c33d3735e505a/6f24690e-2f99-44ca-9af5-8e76c33e2ae2.pdf,eligible_official_2025,官网栏目与PDF封面均明确为2025版且正文适用2025级,招生专业类别表明确列出建筑装饰工程技术（440102）,76页智能建造技术专业群人才培养方案,专业群一体化官方原件完整覆盖5个成员；文件SHA-256为12cc8e989391b6612e88a406ad032c74cf46938683a638438ac8551685e98170,verified
JSJZI-440304,440404,https://jwc.jsviat.edu.cn/_upload/article/files/8d/63/989c420643d7853c33d3735e505a/6f24690e-2f99-44ca-9af5-8e76c33e2ae2.pdf,eligible_official_2025,官网栏目与PDF封面均明确为2025版且正文适用2025级,招生专业类别表明确列出建筑智能化工程技术（440404）,76页智能建造技术专业群人才培养方案,专业群一体化官方原件完整覆盖5个成员；文件SHA-256为12cc8e989391b6612e88a406ad032c74cf46938683a638438ac8551685e98170,verified
JSJZI-440304,440502,https://jwc.jsviat.edu.cn/_upload/article/files/8d/63/989c420643d7853c33d3735e505a/6f24690e-2f99-44ca-9af5-8e76c33e2ae2.pdf,eligible_official_2025,官网栏目与PDF封面均明确为2025版且正文适用2025级,招生专业类别表明确列出建设工程管理（440502）,76页智能建造技术专业群人才培养方案,专业群一体化官方原件完整覆盖5个成员；文件SHA-256为12cc8e989391b6612e88a406ad032c74cf46938683a638438ac8551685e98170,verified
CCIT-510207,510207,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,信息安全技术应用（510207）,全校2025级专业人才培养方案汇编,物理第96页起的信息安全技术应用专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510207,510216,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,密码技术应用（510216）,全校2025级专业人才培养方案汇编,物理第96页起的信息安全技术应用专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510207,510212,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,区块链技术应用（510212）,全校2025级专业人才培养方案汇编,物理第9页起的软件技术专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510207,510202,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,计算机网络技术（510202）,全校2025级专业人才培养方案汇编,物理第96页起的信息安全技术应用专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510207,510206,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,云计算技术应用（510206）,全校2025级专业人才培养方案汇编,物理第9页起的软件技术专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510211,510211,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,工业互联网技术（510211）,全校2025级专业人才培养方案汇编,物理第96页起的信息安全技术应用专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510211,510203,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,软件技术（510203）,全校2025级专业人才培养方案汇编,物理第9页起的软件技术专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510211,460306,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,电气自动化技术（460306）,全校2025级专业人才培养方案汇编,物理第443页起的电气自动化技术专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510211,460310,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业方案首页均明确为2025级,工业互联网应用（460310）,全校2025级专业人才培养方案汇编,物理第553页起为本专业2025级完整方案；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
CCIT-510211,510205,https://jwc.ccit.js.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1602518400&wbfileid=5EE028A1B8C40A05350653A089766679,eligible_official_2025,教务处发布页及PDF专业群首页均明确为2025级,大数据技术（510205）,全校2025级专业人才培养方案汇编,物理第9页起的软件技术专业群方案明确列出本专业；646页官方原件完整保留；SHA-256为9fc02704a8b1bc6b10b38fdb071fc43a4484089d88a60439524cc392ba2e2708,verified
NJCIT-510301,510301,https://xxgk.njcit.cn/_upload/article/files/69/b8/100dc0724bb59ffd91288d1e137c/7491cbb5-566f-4ef7-bb42-99674e23ef52.pdf,eligible_official_2025,官网详情页标题明确为2025现代通信技术人才培养方案且发布于2025-10-24,PDF首页明确专业名称现代通信技术及代码510301,14页三年制专业人才培养方案且由学校党委会审核,文件SHA-256为f394494c651b40e6253b5def06d0583f1401820ade6469dc0ba75ab121d1a1bb,verified
NJCIT-510301,510102,https://xxgk.njcit.cn/_upload/article/files/da/fa/95bb18d445f3b712ed80a3525326/6702ea01-9559-4ccc-8f19-0c0306e25c5c.pdf,eligible_official_2025,官网详情页标题明确为2025物联网应用技术人才培养方案且发布于2025-10-24,PDF首页明确专业名称物联网应用技术及代码510102,15页三年制专业人才培养方案且由学校党委会审核,文件SHA-256为2c9f8f9e095d5ad201e98e4e1b72797f49fdbac87013f2b779293f01408eb70e,verified
NJCIT-510301,510206,https://xxgk.njcit.cn/_upload/article/files/c7/3d/c6e68c874b9a8ca5a03700eba6a5/b3cfb0c1-39ef-45fc-b1ce-eb0e95325a1b.pdf,eligible_official_2025,官网详情页标题明确为2025云计算技术应用人才培养方案且发布于2025-10-24,PDF首页明确专业名称云计算技术应用及代码510206,14页三年制专业人才培养方案且由学校党委会审核,文件SHA-256为17e8945c808f99d2191a29d5a9d5f9a95a6661aa789a54a76038e4763864c691,verified
NJCIT-510301,510309,https://xxgk.njcit.cn/_upload/article/files/de/50/d87b84d84ce7a818cb05074f414b/192e000c-97f0-4e72-9d9e-504bfc15132c.pdf,eligible_official_2025,官网详情页标题明确为2025电信服务与管理人才培养方案且发布于2025-10-24,PDF首页明确专业名称电信服务与管理及代码510309,15页三年制专业人才培养方案且由学校党委会审核,文件SHA-256为819fc51293baf3885dea16c2da2f542d1f7c0238006b5188a22aa8769c8ec48f,verified
NJCIT-510301,510302,https://xxgk.njcit.cn/_upload/article/files/69/b8/100dc0724bb59ffd91288d1e137c/7491cbb5-566f-4ef7-bb42-99674e23ef52.pdf,not_found_official_2025,信息公开网人才培养方案栏目15页均已人工核验且未发现现代移动通信技术2025级原件,现代通信技术与现代移动通信技术为不同专业且目标现行代码为510302,该附件仅为现代通信技术510301方案不能替代目标专业,网络与通信学院当前专业目录也未单列现代移动通信技术；本批按未公开2025级原件收口,verified
XZCIT-460104,460104,https://jwc.xzcit.cn/_upload/article/files/ba/dc/3a552bf7448695477f8a1d210e5e/24daf0ee-c672-46e7-8037-eae4652971a8.pdf,wrong_year,PDF封面及修订记录明确为2022版,机械制造及自动化（460104）,完整专业人才培养方案,仅作为旧年份存在证据；官网当前未公开2025级原件且不写入2025级成果目录,verified
XZCIT-460104,460301,https://jwc.xzcit.cn/_upload/article/files/ba/dc/3a552bf7448695477f8a1d210e5e/c84e403e-cf32-468d-9dd1-ee813ae94d37.pdf,wrong_year,PDF封面及修订记录明确为2022版,机电一体化技术（460301）,完整专业人才培养方案,仅作为旧年份存在证据；官网当前未公开2025级原件且不写入2025级成果目录,verified
XZCIT-460104,460305,https://jwc.xzcit.cn/_upload/article/files/46/8d/651980964e1d804355e0e7f4c241/a9fbfef1-f9af-40fb-a93a-cbf817fc77fb.pdf,wrong_year,PDF封面及修订记录明确为2023版,工业机器人技术（460305）,完整专业人才培养方案,仅作为旧年份存在证据；官网当前未公开2025级原件且不写入2025级成果目录,verified
XZCIT-460104,460101,https://jwc.xzcit.cn/_upload/article/files/ba/dc/3a552bf7448695477f8a1d210e5e/1d44bf87-6956-4ed8-95dc-404ecc9c0830.pdf,wrong_year,PDF封面及修订记录明确为2022版,机械设计与制造（460101）,完整专业人才培养方案,仅作为旧年份存在证据；官网当前未公开2025级原件且不写入2025级成果目录,verified
XZCIT-460104,460201,https://jwc.xzcit.cn/_upload/article/files/ba/dc/3a552bf7448695477f8a1d210e5e/036de3a2-26ae-46b5-8a54-13b7ea95d125.pdf,wrong_year,PDF封面及修订记录明确为2022版,智能制造装备技术（460201）,完整专业人才培养方案,仅作为旧年份存在证据；官网当前未公开2025级原件且不写入2025级成果目录,verified
JMI-460501,460501,https://jw.jmi.edu.cn/a7/6b/c2120a108395/page.htm,access_blocked,教务处下载栏目标题为江苏海事职业技术学院2025版人才培养方案且发布日期为2025-12-30,官方专业群成员表核验船舶工程技术（460501）,官方2025版人才培养方案集合入口,详情页跳转学校CAS并指向127.0.0.1登录服务；不绕过身份认证且当前无法取得公开附件,verified
